 # i j u v p
     7     8      -0.035917       0.036727  -18357.738281
     8     8      -0.045296       0.037752  -18357.734375
     9     8      -0.054454       0.037429  -18357.730469
    10     8      -0.063421       0.036057  -18357.724609
    11     8      -0.072057       0.033612  -18357.724609
    12     8      -0.079618       0.030211  -18357.722656
    13     8      -0.086417       0.025748  -18357.728516
    14     8      -0.092418       0.020514  -18357.730469
    15     8      -0.097019       0.014476  -18357.718750
    16     8      -0.099715       0.007703  -18357.710938
    17     8      -0.100810       0.000496  -18357.710938
    18     8      -0.100548      -0.006974  -18357.712891
    19     8      -0.098086      -0.014550  -18357.710938
    20     8      -0.093792      -0.021736  -18357.708984
    21     8      -0.087972      -0.028216  -18357.705078
    22     8      -0.080264      -0.033801  -18357.699219
    23     8      -0.071108      -0.037888  -18357.699219
    24     8      -0.061101      -0.039955  -18357.697266
    25     8      -0.050397      -0.040197  -18357.697266
    26     8      -0.039255      -0.038230  -18357.691406
    27     8      -0.028578      -0.034284  -18357.693359
    28     8      -0.019006      -0.028517  -18357.699219
    29     8      -0.011145      -0.021400  -18357.695312
    30     8      -0.005086      -0.013451  -18357.693359
    31     8      -0.001528      -0.006121  -18357.689453
    32     8       0.000000       0.000000  -18357.689453
     1     9       0.000000       0.000000  -18357.730469
     2     9      -0.001643       0.012456  -18357.730469
     3     9      -0.005977       0.023383  -18357.730469
     4     9      -0.012900       0.032134  -18357.732422
     5     9      -0.021027       0.038778  -18357.726562
     6     9      -0.030286       0.043455  -18357.724609
     7     9      -0.040130       0.046276  -18357.728516
     8     9      -0.050588       0.047467  -18357.728516
     9     9      -0.060766       0.047114  -18357.722656
    10     9      -0.070632       0.045413  -18357.718750
    11     9      -0.079998       0.042295  -18357.724609
    12     9      -0.088738       0.038095  -18357.720703
    13     9      -0.096522       0.032391  -18357.714844
    14     9      -0.102995       0.025976  -18357.718750
    15     9      -0.108199       0.018304  -18357.710938
    16     9      -0.111744       0.010168  -18357.707031
    17     9      -0.113526       0.001092  -18357.708984
    18     9      -0.113369      -0.008281  -18357.707031
    19     9      -0.111196      -0.017478  -18357.703125
    20     9      -0.107105      -0.026868  -18357.699219
    21     9      -0.101005      -0.035285  -18357.697266
    22     9      -0.092715      -0.042297  -18357.695312
    23     9      -0.082640      -0.047894  -18357.695312
    24     9      -0.071352      -0.051150  -18357.695312
    25     9      -0.059187      -0.051760  -18357.697266
    26     9      -0.046628      -0.049741  -18357.697266
    27     9      -0.034354      -0.044988  -18357.697266
    28     9      -0.023028      -0.037876  -18357.695312
    29     9      -0.013409      -0.028813  -18357.695312
    30     9      -0.006051      -0.018801  -18357.695312
    31     9      -0.001882      -0.008521  -18357.691406
    32     9       0.000000       0.000000  -18357.691406
     1    10       0.000000       0.000000  -18357.726562
     2    10      -0.001856       0.015883  -18357.726562
     3    10      -0.006697       0.029454  -18357.724609
     4    10      -0.014310       0.040016  -18357.722656
     5    10      -0.023198       0.048164  -18357.720703
     6    10      -0.033542       0.053846  -18357.720703
     7    10      -0.044295       0.057036  -18357.718750
     8    10      -0.055509       0.058337  -18357.718750
     9    10      -0.066492       0.057792  -18357.716797
    10    10      -0.077358       0.055572  -18357.714844
    11    10      -0.087769       0.051898  -18357.718750
    12    10      -0.097305       0.046632  -18357.710938
    13    10      -0.105809       0.040023  -18357.712891
    14    10      -0.113385       0.032290  -18357.712891
    15    10      -0.119466       0.023143  -18357.707031
    16    10      -0.123530       0.013226  -18357.707031
    17    10      -0.126083       0.002315  -18357.707031
    18    10      -0.126456      -0.008911  -18357.705078
    19    10      -0.124868      -0.020546  -18357.707031
    20    10      -0.121035      -0.031905  -18357.699219
    21    10      -0.114481      -0.042518  -18357.691406
    22    10      -0.105966      -0.051600  -18357.691406
    23    10      -0.095362      -0.058805  -18357.693359
    24    10      -0.082836      -0.063492  -18357.691406
    25    10      -0.069279      -0.065108  -18357.697266
    26    10      -0.054908      -0.063148  -18357.699219
    27    10      -0.040688      -0.057767  -18357.697266
    28    10      -0.027493      -0.049152  -18357.695312
    29    10      -0.016301      -0.037880  -18357.699219
    30    10      -0.007334      -0.025159  -18357.695312
    31    10      -0.002109      -0.011797  -18357.699219
    32    10       0.000000       0.000000  -18357.699219
     1    11       0.000000       0.000000  -18357.720703
     2    11      -0.002061       0.019542  -18357.720703
     3    11      -0.007433       0.035931  -18357.718750
     4    11      -0.015694       0.048678  -18357.718750
     5    11      -0.025093       0.058150  -18357.716797
     6    11      -0.036249       0.064631  -18357.720703
     7    11      -0.047937       0.068496  -18357.718750
     8    11      -0.060046       0.069840  -18357.714844
     9    11      -0.072025       0.069285  -18357.714844
    10    11      -0.083573       0.066585  -18357.714844
    11    11      -0.094754       0.062349  -18357.712891
    12    11      -0.105371       0.056223  -18357.710938
    13    11      -0.114733       0.048650  -18357.712891
    14    11      -0.123054       0.039242  -18357.712891
    15    11      -0.129989       0.028892  -18357.708984
    16    11      -0.135150       0.017056  -18357.707031
    17    11      -0.138455       0.004268  -18357.705078
    18    11      -0.139653      -0.009145  -18357.707031
    19    11      -0.138719      -0.023187  -18357.705078
    20    11      -0.135242      -0.036827  -18357.695312
    21    11      -0.129072      -0.049813  -18357.683594
    22    11      -0.120139      -0.061388  -18357.687500
    23    11      -0.108914      -0.070682  -18357.691406
    24    11      -0.095603      -0.077098  -18357.691406
    25    11      -0.080440      -0.079832  -18357.699219
    26    11      -0.064297      -0.078396  -18357.699219
    27    11      -0.048157      -0.072516  -18357.695312
    28    11      -0.032718      -0.062482  -18357.697266
    29    11      -0.019403      -0.048738  -18357.697266
    30    11      -0.008788      -0.032670  -18357.699219
    31    11      -0.002639      -0.015739  -18357.697266
    32    11       0.000000       0.000000  -18357.697266
     1    12       0.000000       0.000000  -18357.716797
     2    12      -0.002220       0.023668  -18357.716797
     3    12      -0.007893       0.043121  -18357.718750
     4    12      -0.016787       0.058210  -18357.714844
     5    12      -0.027014       0.069041  -18357.710938
     6    12      -0.038796       0.076340  -18357.710938
     7    12      -0.051213       0.080731  -18357.710938
     8    12      -0.063964       0.082336  -18357.707031
     9    12      -0.076576       0.081601  -18357.708984
    10    12      -0.089056       0.078678  -18357.708984
    11    12      -0.101106       0.073596  -18357.708984
    12    12      -0.112422       0.066681  -18357.710938
    13    12      -0.122883       0.058216  -18357.712891
    14    12      -0.132171       0.047572  -18357.710938
    15    12      -0.139932       0.035563  -18357.707031
    16    12      -0.146085       0.021910  -18357.708984
    17    12      -0.150335       0.007159  -18357.707031
    18    12      -0.152623      -0.008753  -18357.707031
    19    12      -0.152529      -0.024999  -18357.703125
    20    12      -0.149608      -0.041418  -18357.691406
    21    12      -0.143734      -0.056946  -18357.691406
    22    12      -0.135058      -0.071250  -18357.691406
    23    12      -0.123550      -0.083223  -18357.691406
    24    12      -0.109292      -0.091919  -18357.691406
    25    12      -0.092991      -0.096083  -18357.699219
    26    12      -0.075005      -0.095577  -18357.695312
    27    12      -0.056578      -0.089316  -18357.695312
    28    12      -0.038767      -0.077860  -18357.691406
    29    12      -0.023134      -0.061369  -18357.695312
    30    12      -0.010606      -0.041992  -18357.699219
    31    12      -0.003215      -0.020375  -18357.701172
    32    12       0.000000       0.000000  -18357.701172
     1    13       0.000000       0.000000  -18357.714844
     2    13      -0.002342       0.028050  -18357.714844
     3    13      -0.008308       0.050761  -18357.714844
     4    13      -0.017848       0.068103  -18357.714844
     5    13      -0.028676       0.080577  -18357.707031
     6    13      -0.040908       0.089022  -18357.705078
     7    13      -0.053817       0.093717  -18357.707031
     8    13      -0.067310       0.095627  -18357.705078
     9    13      -0.080648       0.094641  -18357.703125
    10    13      -0.093805       0.091279  -18357.703125
    11    13      -0.106571       0.085738  -18357.703125
    12    13      -0.118446       0.078036  -18357.708984
    13    13      -0.129689       0.068423  -18357.712891
    14    13      -0.140015       0.056793  -18357.718750
    15    13      -0.148806       0.043267  -18357.714844
    16    13      -0.156028       0.027949  -18357.708984
    17    13      -0.161488       0.010882  -18357.708984
    18    13      -0.164740      -0.007137  -18357.705078
    19    13      -0.165622      -0.026029  -18357.703125
    20    13      -0.163622      -0.045144  -18357.695312
    21    13      -0.158547      -0.063918  -18357.699219
    22    13      -0.150347      -0.081302  -18357.695312
    23    13      -0.138847      -0.096227  -18357.691406
    24    13      -0.123963      -0.107717  -18357.687500
    25    13      -0.106428      -0.114134  -18357.693359
    26    13      -0.086822      -0.114662  -18357.691406
    27    13      -0.066177      -0.108530  -18357.691406
    28    13      -0.045729      -0.095701  -18357.693359
    29    13      -0.027738      -0.076491  -18357.699219
    30    13      -0.012809      -0.052857  -18357.695312
    31    13      -0.003710      -0.026073  -18357.703125
    32    13       0.000000       0.000000  -18357.703125
     1    14       0.000000       0.000000  -18357.708984
     2    14      -0.002436       0.032721  -18357.708984
     3    14      -0.008645       0.058747  -18357.714844
     4    14      -0.018591       0.078405  -18357.714844
     5    14      -0.029814       0.092636  -18357.708984
     6    14      -0.042731       0.102049  -18357.708984
     7    14      -0.056141       0.107275  -18357.699219
     8    14      -0.069917       0.109160  -18357.697266
     9    14      -0.083824       0.108368  -18357.697266
    10    14      -0.097381       0.104613  -18357.701172
    11    14      -0.110675       0.098665  -18357.703125
    12    14      -0.123276       0.090247  -18357.707031
    13    14      -0.135184       0.079622  -18357.710938
    14    14      -0.146247       0.066813  -18357.714844
    15    14      -0.155986       0.051878  -18357.716797
    16    14      -0.164507       0.034853  -18357.714844
    17    14      -0.170958       0.015956  -18357.707031
    18    14      -0.175362      -0.004472  -18357.707031
    19    14      -0.177549      -0.026048  -18357.703125
    20    14      -0.176781      -0.048125  -18357.695312
    21    14      -0.172737      -0.070219  -18357.697266
    22    14      -0.165189      -0.090975  -18357.695312
    23    14      -0.154214      -0.109390  -18357.693359
    24    14      -0.139231      -0.124040  -18357.687500
    25    14      -0.120790      -0.133286  -18357.691406
    26    14      -0.099594      -0.135669  -18357.691406
    27    14      -0.076857      -0.130179  -18357.691406
    28    14      -0.053794      -0.116259  -18357.693359
    29    14      -0.032904      -0.094183  -18357.695312
    30    14      -0.015354      -0.065661  -18357.695312
    31    14      -0.004615      -0.032996  -18357.703125
    32    14       0.000000       0.000000  -18357.703125
     1    15       0.000000       0.000000  -18357.708984
     2    15      -0.002570       0.037496  -18357.708984
     3    15      -0.009059       0.066981  -18357.708984
     4    15      -0.019261       0.089190  -18357.714844
     5    15      -0.030802       0.104974  -18357.708984
     6    15      -0.044048       0.115411  -18357.707031
     7    15      -0.057809       0.121319  -18357.697266
     8    15      -0.071693       0.123489  -18357.695312
     9    15      -0.085823       0.122484  -18357.699219
    10    15      -0.099855       0.118503  -18357.703125
    11    15      -0.113414       0.111864  -18357.707031
    12    15      -0.126420       0.103060  -18357.710938
    13    15      -0.138818       0.091396  -18357.710938
    14    15      -0.150568       0.077706  -18357.714844
    15    15      -0.161136       0.061458  -18357.716797
    16    15      -0.170462       0.043000  -18357.714844
    17    15      -0.178214       0.022497  -18357.710938
    18    15      -0.183957      -0.000380  -18357.710938
    19    15      -0.187340      -0.024512  -18357.703125
    20    15      -0.188000      -0.049702  -18357.699219
    21    15      -0.185329      -0.075122  -18357.695312
    22    15      -0.178989      -0.099864  -18357.695312
    23    15      -0.168866      -0.122251  -18357.695312
    24    15      -0.154215      -0.140703  -18357.691406
    25    15      -0.135470      -0.153406  -18357.691406
    26    15      -0.113271      -0.158503  -18357.691406
    27    15      -0.088606      -0.154178  -18357.687500
    28    15      -0.062789      -0.139644  -18357.691406
    29    15      -0.038893      -0.114628  -18357.699219
    30    15      -0.018451      -0.081160  -18357.699219
    31    15      -0.005670      -0.041193  -18357.703125
    32    15       0.000000       0.000000  -18357.703125
     1    16       0.000000       0.000000  -18357.707031
     2    16      -0.002682       0.042341  -18357.707031
     3    16      -0.009234       0.075573  -18357.710938
     4    16      -0.019703       0.100282  -18357.714844
     5    16      -0.031458       0.117695  -18357.707031
     6    16      -0.044844       0.129028  -18357.699219
     7    16      -0.058654       0.135510  -18357.695312
     8    16      -0.072688       0.137818  -18357.693359
     9    16      -0.086975       0.136528  -18357.701172
    10    16      -0.101015       0.132448  -18357.703125
    11    16      -0.114406       0.125346  -18357.701172
    12    16      -0.127625       0.115968  -18357.710938
    13    16      -0.140302       0.103795  -18357.710938
    14    16      -0.152161       0.089155  -18357.714844
    15    16      -0.163314       0.071924  -18357.718750
    16    16      -0.173329       0.052108  -18357.718750
    17    16      -0.182235       0.029754  -18357.718750
    18    16      -0.189336       0.005036  -18357.714844
    19    16      -0.194103      -0.021601  -18357.708984
    20    16      -0.196373      -0.049821  -18357.707031
    21    16      -0.195521      -0.078792  -18357.705078
    22    16      -0.190825      -0.107323  -18357.697266
    23    16      -0.181958      -0.134064  -18357.695312
    24    16      -0.168299      -0.156891  -18357.689453
    25    16      -0.149955      -0.174071  -18357.691406
    26    16      -0.127091      -0.182624  -18357.689453
    27    16      -0.100927      -0.180467  -18357.691406
    28    16      -0.072717      -0.165910  -18357.691406
    29    16      -0.045805      -0.138227  -18357.695312
    30    16      -0.021965      -0.099244  -18357.691406
    31    16      -0.006733      -0.051128  -18357.701172
    32    16       0.000000       0.000000  -18357.701172
     1    17       0.000000       0.000000  -18357.707031
     2    17      -0.002627       0.047420  -18357.707031
     3    17      -0.009410       0.084131  -18357.718750
     4    17      -0.020146       0.111326  -18357.714844
     5    17      -0.032050       0.130584  -18357.710938
     6    17      -0.045343       0.142719  -18357.707031
     7    17      -0.059027       0.149626  -18357.703125
     8    17      -0.072951       0.151878  -18357.695312
     9    17      -0.086723       0.150508  -18357.699219
    10    17      -0.100484       0.146167  -18357.701172
    11    17      -0.113693       0.138837  -18357.703125
    12    17      -0.126413       0.128715  -18357.708984
    13    17      -0.138956       0.116269  -18357.714844
    14    17      -0.150928       0.100865  -18357.714844
    15    17      -0.162221       0.082882  -18357.720703
    16    17      -0.172787       0.062017  -18357.718750
    17    17      -0.182363       0.038167  -18357.718750
    18    17      -0.190416       0.011877  -18357.716797
    19    17      -0.196689      -0.017260  -18357.714844
    20    17      -0.200726      -0.048209  -18357.710938
    21    17      -0.201590      -0.080613  -18357.708984
    22    17      -0.198933      -0.113175  -18357.707031
    23    17      -0.192153      -0.144392  -18357.699219
    24    17      -0.180404      -0.172225  -18357.697266
    25    17      -0.163277      -0.194319  -18357.695312
    26    17      -0.140637      -0.207315  -18357.695312
    27    17      -0.113656      -0.208441  -18357.691406
    28    17      -0.083228      -0.194901  -18357.691406
    29    17      -0.053378      -0.165137  -18357.697266
    30    17      -0.026162      -0.120248  -18357.695312
    31    17      -0.008265      -0.062988  -18357.701172
    32    17       0.000000       0.000000  -18357.701172
     1    18       0.000000       0.000000  -18357.710938
     2    18      -0.002900       0.052377  -18357.710938
     3    18      -0.009764       0.092801  -18357.710938
     4    18      -0.020232       0.122523  -18357.710938
     5    18      -0.032205       0.143256  -18357.710938
     6    18      -0.045535       0.156194  -18357.703125
     7    18      -0.058846       0.163386  -18357.699219
     8    18      -0.072318       0.165640  -18357.695312
     9    18      -0.085439       0.164041  -18357.699219
    10    18      -0.098385       0.159281  -18357.705078
    11    18      -0.110927       0.151733  -18357.707031
    12    18      -0.122884       0.141371  -18357.707031
    13    18      -0.134638       0.128259  -18357.714844
    14    18      -0.146028       0.112677  -18357.714844
    15    18      -0.156937       0.093958  -18357.724609
    16    18      -0.167614       0.072337  -18357.726562
    17    18      -0.177507       0.047508  -18357.726562
    18    18      -0.186577       0.019661  -18357.726562
    19    18      -0.194173      -0.011277  -18357.718750
    20    18      -0.199678      -0.044641  -18357.718750
    21    18      -0.202844      -0.080104  -18357.710938
    22    18      -0.202478      -0.116610  -18357.707031
    23    18      -0.198166      -0.152657  -18357.705078
    24    18      -0.188978      -0.185938  -18357.701172
    25    18      -0.173981      -0.213586  -18357.697266
    26    18      -0.152723      -0.231937  -18357.695312
    27    18      -0.125992      -0.237523  -18357.691406
    28    18      -0.094283      -0.226115  -18357.687500
    29    18      -0.061630      -0.195188  -18357.691406
    30    18      -0.030766      -0.144573  -18357.693359
    31    18      -0.009972      -0.076792  -18357.701172
    32    18       0.000000       0.000000  -18357.701172
     1    19       0.000000       0.000000  -18357.710938
     2    19      -0.002907       0.057546  -18357.710938
     3    19      -0.009992       0.102000  -18357.710938
     4    19      -0.020714       0.134084  -18357.710938
     5    19      -0.032664       0.155844  -18357.710938
     6    19      -0.045526       0.169543  -18357.705078
     7    19      -0.058198       0.176602  -18357.707031
     8    19      -0.070937       0.178704  -18357.705078
     9    19      -0.082931       0.176852  -18357.705078
    10    19      -0.094595       0.171643  -18357.710938
    11    19      -0.105768       0.163647  -18357.710938
    12    19      -0.116617       0.153075  -18357.718750
    13    19      -0.127038       0.139733  -18357.718750
    14    19      -0.137366       0.123680  -18357.724609
    15    19      -0.147631       0.104656  -18357.730469
    16    19      -0.157622       0.082404  -18357.730469
    17    19      -0.167410       0.057047  -18357.730469
    18    19      -0.176636       0.028196  -18357.726562
    19    19      -0.185039      -0.004024  -18357.720703
    20    19      -0.192097      -0.039259  -18357.724609
    21    19      -0.197221      -0.077423  -18357.718750
    22    19      -0.199741      -0.117291  -18357.718750
    23    19      -0.198696      -0.157864  -18357.714844
    24    19      -0.192724      -0.196500  -18357.705078
    25    19      -0.180727      -0.230428  -18357.703125
